vid_id,frame_order,right_elbow_right_shoulder_right_hip,left_elbow_left_shoulder_left_hip,right_knee_mid_hip_left_knee,right_hip_right_knee_right_ankle,left_hip_left_knee_left_ankle,right_wrist_right_elbow_right_shoulder,left_wrist_left_elbow_left_shoulder
0,33,148.7097183,132.7494548,134.5866678,170.0769854,145.8575134,99.57729927,104.8218323
0,34,159.5062,144.2861821,119.6680512,174.6974276,149.9250239,95.27476113,102.9954034
0,35,161.0353966,146.7335239,120.0123817,155.9912325,138.4781682,91.69849723,100.2053507
0,36,165.6751982,157.5254921,139.8797187,174.8932071,171.0573346,87.89617631,98.01554081
0,37,171.6422229,155.4390812,142.6412295,161.0663041,105.0701097,85.40059729,97.54834696
0,38,170.531377,151.9048135,144.1753917,137.0218995,104.9293143,83.81481773,98.07250172
0,39,169.1033544,154.1042755,153.1214137,122.0841108,125.6515183,83.08476126,96.48015664
0,40,170.0270808,156.2808358,158.1984757,123.7658487,98.45259652,82.66417265,95.44422021
0,41,170.1037634,154.4775559,156.4416065,144.1947583,68.4308958,80.67852291,95.64883354
0,42,169.0950553,154.7982769,156.4813858,161.3579347,53.62464879,81.06118223,94.7516017
0,43,166.4492515,151.7038804,152.3901754,165.3424882,101.3746774,81.7054395,95.32064945
0,44,159.2653926,150.3329263,150.6472094,158.5648755,89.66937029,84.62924806,95.92874664
0,45,150.5302776,139.3948195,148.8844889,154.5642956,121.8488125,89.77149502,98.99061424
0,46,144.1675924,128.5857,137.3178747,158.398582,158.8094905,96.1140872,105.9008415
0,47,135.8081955,116.9200902,128.5428917,141.1086525,119.2821859,101.5355496,111.8748782
0,48,128.7389589,111.9252219,118.4270283,144.9616281,51.32983441,105.7750425,115.2609186
0,49,127.8151057,112.8056892,107.4129563,154.805289,65.48681755,110.5007149,119.8668049
0,50,127.6576428,115.1319439,106.3667972,175.6887693,151.9058695,118.0712966,125.9912931
0,51,118.1177126,102.5277127,102.6457632,177.4797089,159.4486094,127.8372663,133.0057675
0,52,107.6227967,98.59540964,100.8917037,164.9519658,169.8828572,137.3827133,139.9563491
0,53,94.04178313,87.25384156,106.3365155,164.2061558,161.3754799,145.2648168,146.1988358
0,54,87.46085484,76.86242983,105.9468913,175.3388272,164.0958211,153.6107586,154.6926735
0,55,82.16953748,72.58683034,99.25627147,166.4863939,164.2947369,159.4135375,161.1948656
0,56,78.3867356,67.73281445,97.00552364,167.1369945,159.9774491,164.5188008,169.5817352
0,57,75.80448283,64.05320374,95.80198769,165.6085063,157.3398871,166.9301842,174.406815
0,58,75.83118199,65.83704639,96.12890407,164.5724151,156.8855514,166.2654847,172.6975871
0,59,79.44914043,69.38337972,96.41465304,166.9037371,156.3002781,161.7200147,168.8374249
0,60,84.25091643,71.13966327,98.44207829,169.2941673,153.4318347,157.495904,167.5534678
0,61,87.01759653,74.44665279,100.4118966,169.3068308,158.5726293,150.7083708,162.5133732
0,62,98.12038239,84.56367979,104.6548398,168.3646636,160.8186819,139.3175388,147.9629282
0,63,110.085593,98.06928671,111.4255296,168.6982097,168.1239401,129.5197526,135.5125778
0,64,120.5644442,106.2131427,118.3291925,169.7551161,94.17729981,121.5931365,129.3776668
0,65,130.0641641,116.9296289,119.3971692,170.285191,83.86783856,112.7259108,120.9433315
0,66,135.3388616,126.7782181,122.0513331,171.2601094,82.63887299,105.0454181,116.3109316
0,67,144.7422365,142.2688247,125.3530453,170.6559457,87.77990199,96.66728651,107.9995384
0,68,143.2584597,138.990239,131.8593241,146.7350809,77.80039949,93.27032012,105.2024051
0,69,149.1893888,149.1706003,141.7824218,114.0791234,120.3361542,89.01013405,102.2472843
0,70,156.1350163,151.4050291,147.9232964,124.6371707,170.798807,85.89198632,99.8954926
0,71,167.9866952,157.3293056,150.9993329,128.1001593,172.8271384,81.31760206,97.31542369
0,72,171.2495869,160.9625511,152.392088,143.7090342,131.9922287,79.58146726,95.69553816
0,73,171.6954136,159.6384747,155.3136841,129.9970635,57.74472355,77.52908513,96.19353454
0,74,172.0313605,155.0477802,157.3098347,130.0523221,57.53819781,76.11957055,97.4252781
0,75,166.8374109,154.4904453,161.1225778,134.8027688,33.29059282,75.30861464,99.15996329
0,76,165.5962438,151.4878619,160.6194359,147.545163,40.06436019,74.79278453,101.7947864
0,77,165.4079229,149.6172565,151.4973884,146.2492317,66.96955491,75.07391284,103.6304085
0,78,162.8106285,148.8378268,149.0301999,146.748884,87.68927878,77.37777283,104.5852892
0,79,159.012249,149.3075897,141.8588167,142.8140978,79.50808843,79.80524162,105.2855743
0,80,147.3685126,137.0139655,139.1678507,150.6271144,83.19295863,84.29876877,108.5301876
0,81,140.9013101,130.6124596,131.694229,152.3228907,47.21984733,89.18846875,111.8272501
0,82,140.3088049,126.8878737,116.538181,150.2369835,138.9793381,96.76890073,118.2021269
0,83,130.8143812,121.2183402,112.0036788,157.4211097,178.9439244,109.3178262,123.5681657
0,84,122.4870017,113.6497004,108.8370984,146.6455974,171.4801223,118.1708397,128.4998644
0,85,119.3701135,115.6277112,109.5139606,163.5067427,177.3523816,123.8926264,133.1670627
0,86,115.8272518,109.9516981,95.26156199,160.8129617,166.730038,130.2418455,139.8388456
0,87,107.6159505,92.79491252,94.45220783,165.8125771,169.4653608,137.9169258,147.2331492
0,88,103.9296321,90.38155002,85.18193932,169.4432353,171.1002933,145.2382206,153.9519699
0,89,92.89111805,80.78921524,92.70741868,177.0906039,179.7298517,150.8461602,160.2391582
0,90,88.57487018,70.86639959,96.39217044,177.1414899,175.8998729,158.025141,166.360608
0,91,83.38018402,64.56858659,99.25203782,177.7928252,177.6594129,164.7314486,172.4069963
0,92,81.17476715,61.18662636,94.03322033,175.662277,176.5802075,170.0517306,176.059894
0,93,81.30377448,61.43775698,92.13203778,175.9418456,175.2129801,171.2714793,176.9186702
0,94,83.66213487,65.24290044,92.60713225,173.0116978,174.1830108,167.7077057,172.9967345
0,95,87.65570036,70.12962922,92.47520547,171.7031776,176.5223252,164.4423105,167.9714772
0,96,91.56632988,74.75369734,94.70027667,169.9435177,177.2409878,158.9547248,161.7395041
0,97,101.4200827,79.58046282,98.69353756,170.6694087,176.1581066,146.4890167,155.4018261
0,98,114.3960722,94.94516051,94.31997612,170.7803613,175.4021724,136.3111568,146.3285023
0,99,124.7542494,108.110694,96.10082878,172.7326701,179.9274686,127.4034555,137.3776344
0,100,136.622593,126.6913071,100.6823718,173.1266736,139.2465879,116.0217478,129.2434635
0,101,142.5488326,138.0722904,110.1337919,170.3625102,123.0925656,106.5383053,122.9821322
0,102,141.3486332,134.2581236,120.3386511,160.8794308,93.3233508,98.88783086,115.3536926
0,103,139.9278709,134.8584148,127.8327089,130.4892671,68.99152886,94.19413961,104.3956111
0,104,149.5028073,131.6251945,142.0167641,118.2395894,129.4772814,87.37985766,102.8281638
0,105,156.0553682,133.5723425,145.9742717,117.1605723,134.8142153,83.50775155,98.16496578
0,106,159.7456649,145.4580561,152.2744324,127.13478,133.5143794,81.80891163,95.24920058
0,107,160.2163372,148.5964174,154.0184769,169.1229677,131.6877137,80.58698968,91.1822906
0,108,163.802363,159.2874146,147.3955578,132.1091016,46.08875907,79.94298752,89.57687887
0,109,168.4929638,161.6736618,151.7797629,121.1912155,43.08925917,77.96168103,89.65871588
0,110,172.228353,166.6225458,160.0453033,135.338046,35.34312403,76.62639807,89.2073476
0,111,174.3693152,172.644363,161.9599177,156.9429083,24.97431509,76.22873082,88.17675311
0,112,171.5888958,167.1654468,162.9495823,167.9607179,24.75475548,77.76776225,89.27010675
0,113,170.0566652,168.3020805,161.8932674,165.2721188,66.20622368,78.11619115,88.86396266
0,114,165.9168632,162.1747266,164.4021521,173.3642416,86.46095391,77.78844169,90.08995022
0,115,164.9481847,159.5671048,157.2713124,174.9736301,123.0312793,76.94043455,90.88936055
0,116,156.9057216,153.916164,146.1185562,163.0267675,99.18357659,81.0574295,93.42797648
0,117,154.5201694,151.3090207,133.1846672,156.2260535,105.0730697,83.93985431,95.86043475
0,118,146.3141283,145.686044,114.7420999,156.2289945,100.6269174,89.15366758,99.30587518
0,119,141.9356594,138.2316641,112.3910297,153.5839136,55.56805814,95.19093431,104.3311786
0,120,139.9861641,134.8557152,112.2889737,150.594373,74.2790504,102.2966036,109.9658555
0,121,134.6175477,128.2658584,107.0692231,147.4130728,116.2078446,108.2399243,116.9420245
0,122,128.7181688,122.2788721,99.61502124,155.8260454,159.2452727,113.9447051,125.8598619
0,123,120.3070293,115.2113207,100.1628653,162.3632181,166.2952421,120.4253856,133.6768961
0,124,110.5633824,108.3977325,102.6733946,172.3802962,165.0924873,126.6395528,140.0690085
0,125,108.0187281,100.0331958,94.68278002,168.2932855,161.3081306,134.6368117,145.462381
0,126,99.34697721,88.94799936,94.19633842,171.8906974,172.1064091,141.8885216,152.0501376
0,127,93.4883871,81.1831387,92.29954554,172.2805381,171.5978362,148.876657,162.100009
0,128,84.39585203,74.41047051,89.15317922,174.6837712,172.4246125,158.8089618,171.5075224
0,129,80.12722178,68.59252096,84.95419808,176.0936232,172.3359052,165.900563,178.6817874
0,130,79.24184782,63.66917301,80.02223632,176.5649706,174.6452106,170.231055,179.3102116
0,131,77.00024825,64.03682464,77.92386373,176.1884847,173.050076,172.7997223,179.9932455
0,132,79.7201214,66.48045364,76.55379639,175.493887,173.286139,171.3664041,177.7504087
0,133,80.04205788,70.79618501,79.82087123,175.6929099,173.3247886,166.4336067,175.0530925
0,134,85.22284583,75.4972055,79.3089473,179.744746,176.2259013,163.6974923,169.6142017
0,135,89.90186483,77.83868797,82.10883913,177.7452363,174.7261127,154.8461435,164.4324577
0,136,99.34503553,85.13286311,88.28224541,175.9057833,176.1473579,145.1930802,156.3905845
0,137,108.8460007,91.51303041,92.62248497,174.2846429,177.9713367,137.1517464,149.0272447
0,138,123.162284,108.6320928,89.94568685,175.7020105,178.4834741,126.4498634,140.1738618
0,139,130.0209518,118.180783,94.28010916,179.6599841,171.6642564,115.1000738,133.9335583
0,140,138.412339,124.5848578,113.686179,172.056985,128.305759,105.9263653,125.2250233
0,141,138.0734242,135.3492155,115.2054748,158.4112315,103.4572179,98.94456018,110.0147387
0,142,135.8231762,140.4174308,123.0702008,130.1729663,95.78171065,96.1737244,103.4232457
0,143,144.0649882,143.7107096,128.4526307,117.0154095,128.1187169,93.10880349,97.58945136
0,144,156.5582203,153.8378912,133.8202846,146.4170756,172.3294219,88.90661524,95.75462741
0,145,159.2425702,153.1898598,140.6631754,164.6407215,142.2111461,85.78068151,92.29614541
0,146,167.5816204,159.6888296,144.3756112,162.2628601,108.1142329,83.33535006,88.40890791
0,147,167.7351486,158.8622718,149.331173,176.1854402,92.83411713,82.85092433,89.35314839
0,148,173.0064232,165.966442,147.627093,178.2458598,91.25120429,82.07454171,88.13060407
0,149,169.737827,166.4778996,155.4581112,159.3207035,91.23785146,81.82784883,87.56423044
0,150,168.3775728,167.191904,159.4762259,153.5645462,80.1902532,81.83089069,87.40180469
0,151,169.3489793,168.1202731,158.8554818,164.3340553,70.76120271,82.11030759,88.03205298
0,152,168.6879871,165.6288976,161.9702479,158.9836585,59.21900971,82.43316533,88.98230667
0,153,165.146282,165.1972931,160.340825,164.3035285,62.12948102,85.64247961,89.292568
0,154,164.7726918,160.1414938,157.1490246,173.2403615,59.81494437,89.28176901,90.48691215
0,155,162.3237718,156.9102321,146.9904602,151.4429721,104.7089604,91.51874908,92.14392363
0,156,150.5706529,147.731738,134.320069,159.2168753,107.6925273,95.97741362,96.09352817
0,157,140.738599,139.886266,124.8034225,149.4844069,96.06217099,101.1672799,100.9610826
0,158,134.7326275,139.8669329,117.630104,144.9715832,157.0670179,105.0740304,107.3134583
0,159,132.9766666,132.9473138,116.8553276,166.8877859,176.2708304,107.5902188,113.3250057
0,160,124.096921,127.0641669,117.2262088,159.4172811,165.1781238,113.7594234,116.4540133
0,161,119.5442112,125.3438009,112.8734322,166.579235,172.205984,121.5921582,122.0372034
0,162,109.0669701,122.0234119,108.5938262,178.9861799,172.4977935,129.8538759,125.4876548
0,163,96.14450743,110.8764705,112.2070706,171.5824177,174.7314731,137.1380969,130.3039365
0,164,95.32123522,99.52789912,101.3315685,176.1501188,165.7080348,142.3250093,138.8051105
0,165,92.41274335,91.53173015,100.4059954,177.1804582,168.9761992,147.1688989,143.7488463
0,166,85.44778723,82.44071029,96.97081141,177.907484,171.573192,153.7797968,150.4919974
0,167,83.46257984,78.37539667,91.62456298,175.0613045,172.8907016,157.7851232,156.2335765
0,168,81.01548205,74.6878048,89.34899842,178.198651,170.2995163,162.111301,162.3044537
0,169,78.40718644,69.5989183,86.74126972,179.5365459,172.4754474,166.3573679,167.744773
0,170,77.48363961,67.87110496,85.56337151,178.815734,176.1669741,168.4503021,170.3668787
0,171,78.85505593,70.80949225,83.63047981,177.862686,176.7356046,166.8247254,168.6901147
0,172,83.37328083,73.679732,84.43685576,175.7280719,179.3904397,163.2030696,166.5026724
0,173,87.68351843,76.48779972,88.67441036,174.7822865,174.2936419,158.4659214,164.7583276
0,174,95.31304817,76.84027055,91.4764281,173.6412321,174.1838184,149.7596992,163.1941016
0,175,100.2853109,84.14890282,101.3792688,175.0353552,174.1396737,141.1414653,153.9763563
0,176,109.9116107,95.76966117,102.9759614,176.1039047,178.3519641,132.4322847,143.7303365
0,177,117.138173,104.2344453,112.3703889,178.7777424,176.8277748,124.6398748,134.9566906
0,178,119.8752253,111.6460189,124.7496569,173.5896387,90.94497904,119.2580934,128.0519546
0,179,127.3350382,118.307925,132.2158648,176.5437498,71.42268969,110.9340414,121.7387623
0,180,133.4836007,126.4046343,132.7467379,161.5708807,170.7283477,100.7042064,113.4981951
0,181,141.7745069,138.3906749,135.1051787,136.6883376,142.7699054,91.70605119,102.2538111
0,182,149.4935259,146.3631999,137.8668953,124.4461734,85.67454748,88.20671121,96.05270441
0,183,152.888044,142.5947159,146.5953332,128.9178446,66.49232802,82.88021418,92.50147664
0,184,158.0564289,149.6381752,149.770322,137.9818675,86.60746482,78.92475208,86.638235
0,185,164.6716271,156.6789429,148.3740265,143.7711254,95.84966749,76.63334499,82.34464246
0,186,169.0528585,160.5059781,151.9775006,152.7767031,100.16855,75.09393535,80.82220879
0,187,169.4088209,152.1627953,158.3629061,169.7713295,89.2982947,75.7977022,82.58333353
0,188,171.2876057,155.2788122,158.3064039,171.7699946,100.5818213,76.44988367,81.87712752
0,189,166.7514497,157.7782479,155.6461408,171.868519,96.6653242,78.17151788,82.17910006
0,190,166.0223066,159.4979814,159.9679313,165.2075879,100.5854354,78.74586795,82.1714284
0,191,165.4548859,158.7023197,160.0894217,177.9622996,65.71398271,79.6238503,82.86656227
0,192,163.236242,153.9197704,155.892887,158.8841773,146.0383642,80.88891978,84.21708695
0,193,158.1857578,153.1035261,152.3460965,143.1048658,105.2558726,81.8389059,85.9997437
0,194,148.4194328,152.9640698,152.1140893,133.8534974,165.1141278,84.68001481,89.3429465
0,195,143.5558295,146.203977,136.3571714,136.4949636,126.747996,88.01144154,96.11434321
0,196,137.6588752,139.8254852,126.0530322,137.0685602,105.7285379,91.68044527,102.0148945
0,197,132.0074037,129.7517133,123.5812086,162.0870094,93.68908916,95.66891282,110.4885843
0,198,128.9042204,125.1550763,117.2424442,166.7491608,155.4552704,99.44918325,117.6989475
0,199,118.3754929,114.4881483,119.7524881,163.8711008,159.4010535,103.4121788,125.2684457
0,200,111.8553784,108.133008,121.8969663,173.2095616,159.9630002,108.5507059,131.3758928
0,201,105.8077105,98.41832492,119.4701375,172.1645279,168.4495291,115.0977341,137.7586677
0,202,100.9841457,93.91894566,106.8440589,179.4090576,169.3592086,123.0446695,143.094908
0,203,95.5044328,88.39127113,98.58378719,179.2840351,170.3876746,132.7460956,148.721155
0,204,91.20083459,82.51473254,90.88012622,176.5608376,169.9293826,140.6681502,156.8016671
0,205,86.45818259,75.38302478,87.07995116,172.9216493,173.0882865,148.181211,164.0855556
0,206,82.76246254,68.37199314,85.67322387,173.9487869,172.1657206,154.5830351,172.2580093
0,207,79.41314617,65.68274929,81.42463159,174.020332,175.962758,162.3595741,176.6478946
0,208,77.39438159,67.53705534,78.31287861,174.1176553,179.0616553,165.4223513,175.4553266
0,209,80.81022881,70.98799373,76.66273498,175.1698289,169.8627562,161.619694,171.9738784
0,210,84.72006817,74.30006347,77.84586776,174.9035428,164.3868475,156.9323902,168.559718
0,211,90.51895375,77.46091033,80.14913756,172.8806976,160.8227338,149.159543,166.1466367
0,212,98.99891091,80.48273458,81.975801,173.4645434,161.8615438,139.893983,160.0289125
0,213,104.7388142,89.76413521,85.90738722,175.917055,163.9584449,131.1720228,150.5832151
0,214,109.8136636,99.94348035,94.24882067,177.2955612,172.1562657,124.2506566,140.5875245
0,215,120.013004,110.5525186,99.4734043,178.2599866,167.0102743,116.8708827,133.4004727
0,216,126.5209743,117.7335208,117.4609813,169.7976968,88.75965252,108.0396217,125.9153165
0,217,130.1707626,122.2205063,121.1847003,162.2631969,86.55370922,99.59793295,121.7991866
0,218,139.4460639,134.9417543,123.4322443,153.9908267,84.64180228,92.0690512,116.6774159
0,219,142.0049238,143.4294567,120.175189,145.9985016,143.0371238,88.78085378,112.3620218
0,220,144.9140966,145.2057973,129.2610657,135.7678196,161.1979215,85.59744879,105.6384051
0,221,155.7678557,155.7760105,134.8755732,118.5696574,150.9258109,83.64773981,99.10661169
0,222,158.7371512,148.2691976,151.9511991,118.0499406,153.1195008,79.83133785,98.63732095
0,223,167.5673189,148.5436105,155.7793493,138.339777,48.87859722,74.07277695,94.33809464
0,224,174.9430355,154.9826311,153.7418317,135.7351136,26.33532929,70.8507945,93.199145
0,225,174.3706287,158.9150835,155.1490984,132.2986828,25.23632944,69.80619343,92.00364356
0,226,177.0661858,163.5281499,154.7356757,144.5284472,28.98723133,68.11125737,91.25787002
0,227,173.8827177,161.5832364,167.7284272,158.8926858,14.1566934,68.19860354,93.5830497
0,228,178.0630893,163.725417,179.5210571,168.7135702,71.46305604,67.35921191,93.32259445
0,229,171.5786358,156.8956844,170.6056181,165.0653414,8.08534964,69.74951438,94.38065313
0,230,169.8701971,155.065223,164.5346354,168.1766509,23.01002509,69.74502804,96.62564952
0,231,160.5915717,154.1033591,159.9353707,155.5790528,29.65733872,72.78584592,98.10309199
0,232,150.6131132,152.3946571,146.9329387,124.2954705,146.0061098,77.44826289,99.54689801
0,233,143.1886349,143.8620843,140.3494183,126.9367182,161.3619923,81.60009118,103.2753616
0,234,142.8577296,146.7558209,118.242089,135.7244936,164.5173579,84.04029333,105.8710156
0,235,134.1651795,141.2005032,107.3086727,154.6414612,177.9912272,91.38511124,110.3695949
0,236,129.5842948,129.2495489,106.9367035,147.4506565,105.0246031,100.1448328,115.0648946
0,237,128.4865077,124.0217494,106.6775599,161.7957584,138.0127672,109.9279563,121.3620558
0,238,116.1949231,106.880029,101.9220796,159.5206628,151.2383917,119.7280087,132.1507536
0,239,101.4644477,98.18138163,109.029819,169.3016734,154.7476571,126.188826,140.1642458
0,240,98.62854249,88.34071748,98.19853504,169.1103565,163.9686275,132.5940627,149.3932359
0,241,96.31104092,83.07050645,91.28632062,169.3140936,168.2781138,140.8747012,159.1732527
0,242,89.87378008,76.68236758,91.06658129,171.4743776,169.0062552,147.0891863,166.914576
0,243,84.64434324,70.14942838,88.8147488,175.0599518,168.6977104,154.77027,173.9550637
0,244,81.36573185,66.0331706,85.41648852,175.1617121,163.2320007,162.4123172,176.916206
0,245,77.52965547,64.14623647,83.41842648,176.0470108,163.404294,166.3151017,178.4052562
0,246,78.97173741,66.48127257,81.1876166,177.422911,162.626479,165.750715,177.0428446
0,247,83.25631494,67.86276399,81.9222167,176.7497509,164.8590405,162.2485883,175.5610684
0,248,86.17085934,71.17861885,85.22951258,176.5962033,164.3993725,159.8269747,172.7910034
0,249,89.43194483,73.16585278,86.98756775,177.9029097,165.2747066,155.8590377,171.4661886
0,250,95.48883245,76.74639505,90.21098139,179.8858372,165.0967692,145.4826617,164.2353449
0,251,105.6517116,91.91128939,94.43935264,179.8014083,166.8958121,133.0327588,150.000511
0,252,113.7811915,101.6608676,98.3347944,175.2800218,166.4903956,123.6139276,140.3891432
0,253,118.2521898,111.0917239,110.5569167,171.5556352,108.7693124,116.1449468,130.7356675
0,254,126.6461698,123.2272217,117.1919148,162.2898936,93.25354265,108.7078692,123.4927063
0,255,133.8868736,132.8129485,125.3041835,163.5550902,85.39769001,99.93537047,115.9022692
0,256,135.8346522,134.4970068,127.9916253,139.0234445,88.40987115,91.97958562,110.3391462
0,257,138.18714,137.3267039,129.7014753,127.0963406,178.125477,85.65572533,107.811164
0,258,151.2019678,146.209916,138.579183,107.7841749,82.44416731,80.14155887,106.1393395
0,259,157.6031589,147.7436857,137.8948324,115.7334995,71.3992486,78.41461927,105.970305
0,260,161.3359379,147.8634998,152.1941187,103.5620586,65.7350224,76.40927616,105.7109947
0,261,164.842289,151.6581923,152.8172498,118.4974658,55.5901936,73.9796667,105.0225524
0,262,167.6143952,153.134678,152.3154654,138.4080616,59.69312495,72.41393633,104.809695
0,263,165.6650182,150.7776512,153.1893705,141.5509998,111.9697698,72.38553048,104.1687334
0,264,164.0830461,150.7334059,152.878846,138.0825621,74.59679751,72.21015858,104.5236967
0,265,164.030791,149.2120367,148.7246593,149.5466154,178.0756881,72.83739816,104.4320028
0,266,161.8793086,146.8261641,141.3849147,164.6200305,152.7482999,74.47834666,105.3458733
0,267,159.5711986,147.7271409,142.6323951,163.0915586,169.7394735,75.24457312,105.5929932
0,268,155.8031986,148.6767007,143.7336705,166.1801302,150.4193082,76.62866249,106.0368986
0,269,146.9218736,143.6984097,140.8957056,153.6302371,71.70114596,81.39715355,108.0645643
0,270,141.7835669,135.0676776,135.6880027,146.2862579,144.2814967,85.14769441,110.9004698
0,271,136.6416735,133.1468163,119.2545346,144.4972863,167.4451891,90.67969806,116.4216347
0,272,135.9183974,129.7013457,115.2529914,156.9196852,115.7039795,100.1170139,125.8980782
0,273,127.6876289,125.1441819,111.024501,164.5561726,145.0074614,111.7288868,133.6059132
0,274,116.7503817,117.2815259,108.265606,166.3049391,152.7730959,123.1418279,139.3318042
0,275,106.3515432,101.8852525,116.9695121,164.9857774,96.75169033,131.0858527,146.4625876
0,276,100.5670516,95.2518253,111.2945583,162.6972649,122.6447193,137.8715347,150.8510607
0,277,95.40251231,88.1574398,110.0886785,161.0007651,131.5403678,143.2684044,156.0420968
0,278,91.27542054,82.68455385,107.9182962,164.4634451,149.9920231,147.0979472,160.2207572
0,279,89.11470315,77.80531553,102.4081178,164.4893049,155.6444806,150.234181,165.7079703
0,280,84.38361905,73.6186784,101.5861593,167.0009721,158.7389291,154.6284242,170.8828262
0,281,78.53371824,68.48361493,98.93149528,172.862549,161.3810936,160.9083459,176.1800144
0,282,73.11092805,64.15366066,97.50722,177.6066508,162.6536357,166.2694816,178.8253666
0,283,71.26466984,64.19972486,93.57333857,176.6996085,170.0532204,169.7528167,178.4677903
0,284,72.60700887,64.75464148,92.02483757,179.2949961,167.2129879,170.478617,179.0516918
0,285,74.39383848,66.48844057,90.26347336,176.0867105,171.0889737,167.7282943,178.4719103
0,286,78.36255669,68.83581651,90.55573948,176.1141388,172.9929996,164.8844167,175.533344
0,287,81.02958091,71.6455252,90.8247124,173.2224478,170.5316128,159.4317447,171.9056305
0,288,89.43379815,77.0238335,92.4872973,172.0174258,169.8619692,148.7963209,163.6156929
0,289,98.78463387,85.13014057,94.2745712,170.3680193,167.2460631,137.5934635,154.0719364
0,290,105.3195284,96.40023129,97.20382356,165.3552162,162.3508027,129.2142618,144.3543109
0,291,110.8220521,98.92609203,110.8336262,162.1219366,88.93051772,122.3942461,138.871393
0,292,121.6602288,107.7725701,113.9216582,157.9012881,143.4190042,116.087803,131.9622679
0,293,129.6581398,116.9805702,116.7515281,152.2500084,171.0826521,111.4272568,126.2510368
0,294,135.2568821,123.6884971,129.6311087,161.9709215,85.07786267,105.038372,122.3347726
0,295,140.8200601,128.8544523,131.4387555,143.9918011,49.66588475,97.3740563,114.4284831
0,296,145.0647298,131.2561757,132.2510135,130.8916099,39.66824389,92.25821847,108.0739119
0,297,154.4859045,137.517893,139.9494727,113.5313118,37.92028282,87.58307967,102.2313037
0,298,161.3345256,146.0594723,136.4912331,120.4998953,55.27919265,84.19543264,98.00935923
0,299,162.8660404,143.7184514,148.7679974,127.0789619,50.76534124,82.27766548,95.78201822
0,300,165.9684143,151.5227455,143.3798904,125.3780594,88.68199951,79.41591783,94.17905016
