vid_id,frame_order,right_elbow_right_shoulder_right_hip,left_elbow_left_shoulder_left_hip,right_knee_mid_hip_left_knee,right_hip_right_knee_right_ankle,left_hip_left_knee_left_ankle,right_wrist_right_elbow_right_shoulder,left_wrist_left_elbow_left_shoulder
385,18,63.361969800000004,85.63884113333333,26.2388924,53.42000066666666,57.32003413333334,112.51661053333333,100.22275220000002
385,19,64.6965674,86.52525113333334,25.82631586666667,52.25822726666667,56.21889946666667,113.1009852,101.00566686666666
385,20,66.4373234,88.08166746666666,25.521378933333335,50.84026573333334,54.94253373333333,113.75750813333335,101.76068020000001
385,21,65.22842039999999,86.95280186666668,25.46075773333333,50.61805833333333,55.07665466666666,113.51631306666667,101.14321953333335
385,22,62.66476146666666,84.64648193333332,25.444779466666667,50.76138186666666,55.6532776,112.57444013333334,100.60737086666667
385,23,61.573157333333334,83.49078626666666,25.325443600000003,51.03058033333333,56.3240566,112.7270058,101.20592953333335
385,24,59.85663533333334,81.5924256,25.248137866666664,51.5569778,56.743031,112.42506246666666,100.72368646666668
385,25,62.54958179999999,84.35676393333333,25.021250466666668,50.962545266666666,56.276659466666665,113.10808019999999,103.22690713333333
385,26,63.47881553333333,85.74718226666667,24.901702999999998,50.560802466666665,55.8404686,113.42038419999999,104.1247298
385,27,64.97336813333332,87.18262946666667,24.672420133333333,50.35443273333333,55.5567164,113.71100246666667,105.16177713333333
385,28,66.7379756,88.99913280000001,24.579308733333335,49.94731579999999,55.158978133333335,114.13227446666666,106.46645446666666
385,29,68.24343426666665,90.79810146666667,24.3724512,50.47616059999999,55.436079066666665,114.7484618,108.44967606666665
385,30,69.25656640000001,92.44689746666667,24.340547066666666,50.99521706666666,56.3248944,115.15779646666668,110.27759873333333
385,31,68.84883333333333,92.72869146666667,24.64912233333333,52.47097266666667,58.53740066666667,115.5801778,110.86047873333334
385,32,67.7605096,91.52055106666667,25.205523666666668,54.265981133333334,60.73156033333333,115.05910313333334,108.9807314
385,33,66.35607813333333,90.55881773333333,25.535703333333334,56.91178146666667,64.53323953333333,114.6320634,108.08999473333333
385,34,64.38087413333332,89.44855439999999,25.83714033333333,59.58860726666666,68.46787553333334,113.75569646666668,107.54042106666667
385,35,62.59132326666667,88.62646933333333,26.21044146666667,62.124991466666664,72.36383726666666,113.42201513333333,107.7504944
385,36,61.6728446,88.35787426666666,26.695010733333334,64.67458466666668,76.55685166666667,113.07847513333333,107.88635066666667
385,37,62.6301022,89.66873586666667,27.2343414,67.43978466666667,80.85922766666667,113.86012673333333,108.80018
385,38,62.69136753333334,89.88098386666667,27.894001399999997,70.35752666666667,85.41787666666667,113.7355024,108.40075233333332
385,39,62.20268753333333,89.5356022,29.11353,75.66784666666668,91.40097333333333,113.86784306666667,107.43114806666667
385,40,59.30674153333334,86.3487492,30.780046000000002,83.17531066666668,98.56343686666668,113.70159199999999,105.11186806666666
385,41,56.65181506666667,83.7986792,31.984609466666665,90.247242,105.40058573333333,113.4590696,103.77968646666667
385,42,53.60986126666667,81.22145293333334,33.76803193333333,97.6966684,112.64916006666667,113.22082626666666,101.9107268
385,43,51.69257793333333,79.63595626666667,35.6716822,104.8642024,119.36631833333333,113.19331493333334,100.32757646666666
385,44,48.82964746666667,76.9756696,37.36804906666667,112.02940093333333,126.05727793333332,112.95966359999998,98.1921918
385,45,46.885722133333324,74.97569960000001,38.72547273333334,118.47040539999999,131.65334193333334,112.80508359999999,96.3734378
385,46,46.3830858,74.2212896,40.13715033333333,124.6982814,136.45394633333333,112.88769893333333,95.81029513333334
385,47,46.83298226666667,74.64572226666665,41.39629753333333,130.1355254,140.40168933333334,113.31350693333334,96.01007813333332
385,48,46.98597553333334,74.85588893333333,42.75642946666667,134.75774306666668,142.75781466666666,113.58566373333333,96.12937773333333
385,49,47.60288726666667,74.90750226666667,44.23281153333333,139.62301173333333,145.14856,114.27731966666667,95.0922394
385,50,47.8157756,74.57848600000001,45.87973286666667,144.73875173333332,147.71314266666667,114.47485166666667,93.87925673333332
385,51,48.25009846666667,74.80136666666667,47.415501733333336,149.5847350666667,149.74682933333332,114.96564140000001,93.39272473333334
385,52,48.496386466666664,74.87706266666666,48.98204893333333,153.747246,151.09107600000002,115.2851978,92.5936094
385,53,48.97650986666667,75.62874133333334,50.5808112,157.72924799999998,152.02277,115.72971780000002,92.4812344
385,54,49.25853253333333,76.25833133333335,51.79492033333334,159.660374,152.36212066666667,115.86018646666668,92.61674266666667
385,55,49.504165199999996,76.98868266666666,52.503713733333335,160.05684866666667,152.0600366666667,116.02271286666668,92.78743533333333
385,56,49.73866053333334,77.392382,53.524718799999995,160.61388333333335,152.0940853333333,116.0910446,92.34762959999999
385,57,49.818721599999996,77.522222,53.91703566666667,160.68657,151.73506600000002,116.19187726666665,92.08275593333335
385,58,49.41110106666667,77.15983133333333,53.89185206666666,160.47067666666666,151.33986533333334,116.20399686666666,91.48100926666667
385,59,49.4320622,77.06477533333333,53.96966199999999,160.25384333333332,150.92702333333332,116.2785222,91.63560593333334
385,60,49.64064366666667,77.08623666666666,54.40712646666667,160.26699200000002,150.76116266666668,116.28884953333333,90.89565593333333
385,61,49.346074,76.685772,53.628128466666666,159.48072333333332,149.90465333333336,116.35831420000001,90.00724899999999
385,62,49.487517933333336,76.67170533333334,53.29225913333334,159.36417466666668,149.91938666666667,116.73575686666666,89.48245266666667
385,63,49.18514059999999,72.70731353333333,52.77173046666667,158.17514466666665,151.1629013333333,117.27909079999999,85.92809326666666
385,64,49.2547998,72.23754286666667,53.68916133333333,153.23804133333334,146.09121766666667,119.95875713333334,92.06272259999999
385,65,52.95460166666667,75.76912220000001,55.29334959999999,148.2294686666667,143.46161366666666,121.5468438,94.75170059999999
385,66,61.19963546666666,80.10472353333334,56.663780599999996,139.30161839999997,134.60122966666665,123.10672473333334,98.45306326666666
385,67,62.201663866666664,77.5736774,56.65927739999999,132.27116673333333,128.89751766666666,126.09677566666666,100.17939233333333
385,68,66.9557974,83.51492406666667,58.87953673333333,125.60819426666667,122.21169326666669,125.48378433333332,103.97082833333334
385,69,69.3478834,87.2275854,58.8136836,121.79665493333333,116.38595500000001,126.47226299999998,109.05061366666665
385,70,74.88231806666667,91.94033073333334,59.306375933333335,118.82709226666667,115.19330966666666,127.8996426,112.18404566666668
385,71,77.90196519999999,93.8183234,56.74892993333333,117.10587626666667,115.25693766666667,128.52738633333334,114.46239866666666
385,73,77.69469873333334,94.52747006666665,56.89702906666666,114.5118196,113.26323099999999,126.10943433333334,114.9873
385,74,79.94573859999998,95.49383673333334,56.61736573333334,113.55763426666667,110.64425299999999,123.49050673333335,113.346854
385,75,77.45651626666667,92.59842713333335,58.323239533333336,109.70449993333334,104.43109380000001,123.35003006666666,115.01840133333333
385,76,76.6975886,94.74988446666666,59.526720866666665,102.57331326666667,96.88770893333331,116.80566953333336,115.193056
385,77,75.03338660000001,96.3579838,61.500509533333336,96.36794993333335,89.64903173333333,112.6431944,115.5106316
385,78,76.65856040000001,97.38422913333333,61.39268453333333,94.61908726666667,90.50116506666667,111.97237173333333,118.69898126666666
385,81,79.82965593333333,102.10576726666666,62.633972533333335,94.06958726666667,88.6401664,108.58274113333333,119.43063993333332
385,82,78.9096486,103.58378486666666,64.14239286666667,92.3857526,86.802849,103.26968113333332,110.69548193333334
385,83,76.86835393333334,98.9650498,61.89379086666667,94.03128993333333,89.65721966666666,102.80896846666666,107.00873126666667
385,84,70.80358293333333,93.7594478,63.324897533333335,95.68500993333333,91.78444126666666,99.2558182,98.36598093333333
385,85,70.74963786666667,95.28672006666667,63.5965434,95.1370266,89.82980833333335,95.30987886666666,94.6941502
385,86,65.705982,87.18384273333332,63.488628733333336,93.80011813333334,90.6355126,94.41657420000001,87.3702426
385,87,66.26258133333334,84.16885273333332,63.078602733333334,90.03115173333335,89.10469466666667,93.98785126666667,82.36567286666666
385,88,62.67558866666666,79.55627873333334,61.80243386666667,87.5070884,85.38808933333334,93.09102326666668,79.35341086666666
385,89,62.49483733333334,77.71259633333332,67.17778786666666,81.05595459999999,81.51546933333334,92.24426286666667,75.74665053333334
385,90,63.27240053333333,74.46729326666667,64.65561646666667,83.11055326666668,84.96834466666668,90.34318873333335,73.52261653333333
385,91,61.7027116,72.43218859999999,63.44951113333333,76.94904926666666,81.17531133333334,92.02951239999999,77.20715853333333
385,92,64.4897886,74.02972113333334,60.34292513333333,73.87714326666668,81.12353626666666,91.38640773333333,76.6398992
385,93,65.80533659999999,70.5708622,57.551550733333336,73.951859,82.30655733333334,97.29923726666667,78.04674186666668
385,94,67.86658273333333,67.73021266666667,54.81443153333333,73.67823833333333,83.72354266666666,100.54292906666666,79.36557186666667
385,95,66.9861214,65.97674066666667,53.53802333333333,68.28265193333333,76.06494113333333,100.41981073333335,78.51212553333333
385,96,64.3729622,63.640214666666665,51.23126406666667,63.11001446666667,70.42624086666666,102.81175766666667,82.22634900000001
385,97,65.76686193333333,61.4912044,47.10055893333333,62.38302326666667,70.34890126666667,104.94434033333333,86.56214933333334
385,98,63.129641799999995,59.91471966666666,45.96864526666666,58.47766493333333,63.7284286,102.796171,88.14225266666668
385,99,59.81611766666666,57.9475274,41.4647658,58.4922874,63.9729202,103.60783633333334,93.22262033333332
385,100,57.98981933333333,56.47135046666667,39.4186438,58.88714186666667,65.24471026666666,103.52955566666668,96.00715800000002
385,101,57.53494746666667,56.127020466666664,35.52350979999999,59.69150053333333,64.95111866666667,104.10040233333334,100.3397706
385,102,53.912297933333335,53.09292086666667,34.38943006666667,60.34451846666666,66.28810486666667,102.5247266,101.43992726666666
385,103,51.67864446666667,51.03372866666667,33.689502266666665,59.13698513333334,65.52667819999999,101.63939260000001,102.9404926
385,104,48.544595799999996,48.78175506666666,29.583829733333335,61.12984199999999,64.17836319999999,101.33137493333334,105.2572746
385,105,47.606655599999996,49.085897599999996,30.835262733333334,56.02232733333334,58.2538312,105.42064973333332,108.36862393333334
385,106,47.433889199999996,48.8745794,31.284918466666667,57.899532666666666,60.383027866666666,106.09658006666668,108.92337993333334
385,107,47.468878933333336,48.73374026666667,31.80582133333333,60.477821666666664,63.286514133333334,106.86699566666668,109.26642726666667
385,108,47.25985206666667,48.733407199999995,32.20479506666667,63.5130286,67.31340726666667,107.82237,109.96517293333333
385,109,47.50153126666667,49.0298478,32.83716093333333,66.970911,71.96437979999999,108.91246933333332,110.76518693333334
385,110,47.297734600000005,48.841372066666665,33.48159846666667,71.37129873333333,77.03840333333332,109.87166326666666,111.4329436
385,111,47.8969198,49.0434056,33.915273,76.1140622,81.96237693333333,111.3443846,112.34189326666666
385,112,49.09320313333333,49.99279533333333,34.58794306666667,81.54824673333333,87.23599386666666,112.91559793333334,113.73275026666667
385,113,50.4049102,50.99185846666667,34.74426846666667,86.38880440000001,92.14027186666667,114.77094659999999,115.3455776
385,114,52.28666906666667,52.511825599999995,34.946116599999996,91.1666562,96.834578,116.93824420000001,117.59711493333333
385,115,54.0573836,53.79433973333333,35.08286326666666,96.1037854,101.26388913333334,119.0994822,119.53046093333333
385,116,55.08892733333333,54.618401733333336,35.12280286666667,101.122413,106.13502353333334,120.74678686666667,120.98565793333334
385,117,56.24299286666667,55.632476200000006,34.93889326666667,105.86871813333333,110.6919022,122.66306353333334,122.563735
385,118,56.884149,56.158933733333335,34.73120806666667,110.05629746666666,114.80556019999999,123.77030353333333,123.49348166666667
385,119,58.1891654,57.4575494,34.46195806666666,113.84964506666667,118.17844686666666,125.22806119999998,125.44392500000001
385,120,59.7639806,58.75755926666667,34.21129246666667,117.32478973333333,121.06152953333334,126.4956032,127.18726566666666
385,121,61.061676600000006,59.9103898,34.0339606,120.88839039999999,123.8300526,127.63429853333334,128.344095
385,122,62.160728866666666,60.845761333333336,33.74882886666667,123.30076706666665,125.50427459999999,128.54431826666666,129.64107766666666
385,123,63.504541933333336,61.96996093333334,33.9167842,125.75283239999999,126.20327126666668,129.17707093333334,130.6683153333333
385,124,64.34741393333333,62.6482922,33.531897533333336,127.54348066666667,126.33154726666668,129.72398226666667,131.62590933333334
385,125,64.79046366666667,63.10945326666667,33.3345556,128.66440866666667,126.51960326666668,129.840473,132.24432533333334
385,126,65.14866526666667,63.6552434,33.17477366666667,129.19008533333331,126.84877726666667,129.67392333333333,132.795568
385,127,64.34863673333334,63.07932166666667,32.784985866666666,129.18608933333334,127.28082366666668,129.38291199999998,132.83499133333333
385,128,64.89390313333334,63.703858999999994,32.85145033333333,129.97393266666666,127.956057,129.60939666666667,133.31585466666667
385,129,65.27154206666667,64.08488846666667,32.76581186666667,130.2384,128.004941,129.61209866666664,133.51897466666665
385,130,65.62960919999999,64.52448940000001,32.76806786666666,130.36608800000002,128.17647573333332,129.64933866666667,133.61979866666667
385,131,65.8423112,64.70432006666667,32.6644848,130.16118366666666,127.76704173333334,129.80231866666665,133.76983733333333
385,132,66.0065072,64.5964,32.5245088,129.84033166666666,127.63202439999999,129.789448,133.826932
385,133,66.369286,64.81535933333333,32.58635,130.03690833333334,127.99429173333334,129.93974599999999,133.978714
385,134,67.16509093333333,65.62015166666667,33.06977366666667,129.97543566666667,127.57539806666666,129.79872333333333,133.96353266666668
385,135,67.34046626666667,66.046987,33.37567433333333,128.85409633333333,126.78130406666666,129.62905266666667,133.59103
385,136,66.95071626666666,65.80113933333332,33.745636866666665,126.85962233333333,126.109718,129.46525866666667,132.87842066666667
385,137,66.60702493333334,65.725386,34.16363066666667,125.47920900000001,126.05670266666668,128.9472016,131.91833400000002
385,138,65.40973720000001,64.7090812,34.2314582,123.34273300000001,125.00517933333332,128.20961626666664,130.70928466666666
385,139,64.57737053333334,64.03152153333333,34.384953,120.77111366666666,123.23742066666665,127.8663792,129.54909133333334
385,140,63.83879533333334,63.27645686666666,34.24563593333333,117.34564433333334,120.87657866666667,127.37822913333333,128.55620666666667
385,141,63.11962953333333,62.55614953333334,34.275489,113.644359,117.57351866666666,126.88134546666666,127.39385999999999
385,142,62.8177594,62.09130793333333,34.3544154,110.03368833333334,114.58,126.73267413333333,126.59688733333333
385,143,61.955350066666675,61.192676600000006,34.407211866666664,106.01476233333334,110.99645666666667,126.0744888,125.50751199999999
385,144,60.897107600000005,60.251706,34.69160780000001,102.42594460000001,107.928136,125.16390813333332,124.28525800000001
385,145,59.4237356,58.88614306666667,34.89224913333333,98.523823,104.73560233333335,123.53837586666667,122.27142466666666
385,146,58.62170026666667,58.21591193333333,35.28928693333333,94.63407666666666,101.59410633333333,122.07509186666667,120.88749533333333
385,147,57.60234186666667,57.68170046666666,35.653619733333336,90.49836466666666,97.82168699999998,120.58492186666666,119.55627466666667
385,148,56.48967786666666,56.859791799999996,35.71073086666667,86.21957159999998,93.67160133333331,118.8559452,118.20436226666668
385,149,53.8830028,54.5391402,35.2813244,82.21450533333334,90.56974533333333,117.1588442,116.6065196
385,150,51.742117866666675,52.7918382,35.04206773333333,78.84347640000001,87.484356,115.31938459999999,115.42229760000001
385,151,49.871660733333336,51.23558886666667,34.65793506666667,75.9149164,83.97658833333334,113.48724726666666,114.4518916
385,152,48.06529913333334,49.62012706666667,34.27252046666667,72.61987679999999,79.9996432,111.95058193333332,113.80633226666666
385,153,46.86062886666666,48.68913646666667,33.9304316,69.68405726666667,77.09152986666668,110.73706726666666,113.34044893333333
385,154,45.400400866666665,47.42889473333333,33.61417373333334,67.30716993333333,74.37956293333333,109.00331633333332,112.6105156
385,155,44.2932666,46.522657933333335,33.4469488,65.2549708,71.77914293333333,107.76122073333333,112.15271226666667
385,156,43.16613853333333,45.65274306666666,33.286303466666666,63.60312306666666,69.89448979999999,106.24075606666666,111.48682226666666
385,157,42.829289,45.48623333333333,33.03353573333333,61.72306059999999,67.44940333333334,104.41300273333333,110.45824293333332
385,158,43.561516999999995,46.24466466666667,32.64676193333334,60.08910819999999,65.4671484,103.2588714,110.01651093333334
385,159,43.10386826666666,45.8852098,32.164407133333334,58.34153526666666,63.480074200000004,101.99582006666667,109.51046026666667
385,160,44.119662733333335,46.905359999999995,31.597312133333336,56.84091086666667,61.82136246666666,101.64133799999999,110.02978560000001
385,161,45.23231380000001,47.958859800000006,30.952970466666667,55.56098453333333,59.909600466666674,101.42673733333335,110.35623293333335
385,162,46.5832142,49.12263780000001,30.3467538,54.4563676,58.29016826666667,101.23763233333334,110.5391496
385,163,48.0478414,50.44382313333334,29.874477333333335,53.50868133333333,56.8631874,101.40132566666668,110.96788933333333
385,164,49.98158713333333,52.1109474,29.503079266666667,52.37094093333333,55.331542199999994,101.64601766666667,111.37178906666666
385,165,51.003637866666665,52.85975006666667,29.049579533333333,51.68588693333333,54.34069886666666,101.81960860000001,111.50687373333334
385,166,52.70284766666667,54.274194733333324,28.627968066666668,51.07715293333333,53.34501753333333,102.3622986,111.88797573333333
385,167,54.247865133333335,55.618528399999995,28.232582733333334,50.567648733333336,52.720198866666664,102.92731766666667,112.27261273333333
385,168,55.403104,56.4501838,27.86051026666667,50.1849276,51.96726666666667,103.31435366666666,112.57297006666667
385,169,56.421620000000004,57.211370200000005,27.668489266666665,49.8120916,51.707574799999996,103.58644166666666,112.76777473333333
385,170,58.28314266666667,59.008289,27.374261466666667,49.70318426666667,51.57678546666667,104.50105433333333,113.31865366666668
385,171,58.58345873333334,59.41936786666667,27.223182133333335,49.66787466666667,51.62871993333333,105.17621966666667,113.98566433333333
385,172,58.28341293333334,59.418580199999994,27.213537666666664,49.92949933333333,52.09536146666667,105.85546673333334,114.47239699999999
385,173,57.081526933333336,58.3364012,27.484807466666666,50.436630799999996,52.674973466666664,105.65640673333333,114.20650266666667
385,174,57.11370166666667,58.602203466666666,27.789638,51.36992146666667,53.85440126666666,106.39206473333334,114.26558933333334
385,175,55.82341973333334,57.371188200000006,28.333920733333333,52.609957466666664,55.11161633333333,106.70149506666667,113.59961666666666
385,176,54.96100466666667,56.48190686666666,28.834021800000002,54.21442046666666,57.00337566666666,107.41794573333333,113.70042566666666
385,177,54.0543484,55.425747333333334,29.37280606666667,56.152507400000005,59.2626252,108.26567373333333,113.79924466666667
385,178,53.18606873333333,54.536746666666666,29.987292866666667,58.67311240000001,61.99689706666666,109.00957706666668,113.861722
385,179,52.28883406666667,53.678461999999996,30.545129133333333,61.97105106666667,65.06052893333334,109.7272778,113.6821016
385,180,52.89562113333333,54.26453033333334,31.364178466666665,65.570584,68.81069826666666,110.93129153333332,114.27908693333333
385,181,53.31494313333333,54.76195500000001,32.16396026666667,70.346572,74.02163726666667,111.91599993333334,114.95961426666666
385,182,54.368567266666666,55.661050466666666,32.80939326666667,75.74690646666666,79.2452404,113.22456659999999,115.80154593333333
385,183,55.61350973333333,56.73569153333333,33.2756544,81.9985258,85.2704926,114.6024346,116.70514126666667
385,184,57.685805466666665,58.35800686666666,33.7737958,88.10751380000002,90.52390073333335,116.47266993333332,118.19787526666667
385,185,58.53949386666667,59.060193133333335,34.367922,94.17922026666665,95.82786806666667,117.78793593333333,119.48509766666666
385,186,60.45281633333333,60.5721638,34.77756153333333,99.96986826666667,101.13993406666667,119.50810726666666,120.65346433333335
385,187,61.926858599999996,61.6904288,34.85633046666667,105.63572673333333,106.41658100000001,121.29669686666666,122.201421
385,188,63.17388135714286,62.8240805,35.04701192857143,109.03818464285713,109.69269564285716,122.82550021428573,123.27076
385,189,64.58952661538461,63.80232846153846,35.16344376923077,112.4859326923077,112.68376576923077,123.817041,124.24701923076921
385,190,66.38859816666667,65.47832799999999,35.149259416666666,116.14958624999998,115.93177875000002,125.03636858333334,125.86442499999998
385,191,67.68616072727274,66.71654600000001,35.195699727272725,120.03780863636362,119.40102954545455,125.77712118181817,126.58063499999999
385,192,69.0817902,68.20918789999999,35.1987151,124.2719515,122.88862450000002,126.48174980000002,127.56150199999999
385,193,70.67588855555556,69.73919988888889,35.13959877777778,128.35951,126.45116611111114,127.3299731111111,128.6672311111111
385,194,72.802063375,71.649893625,35.08163825,132.21526874999998,130.38413562500003,128.4684115,130.51004874999998
386,0,47.3039325,92.14262875,40.90217725,71.969214625,104.514759625,62.105409375,149.10286375
386,1,45.289795,92.84788666666667,41.110818111111115,70.52343,100.759767,58.15862144444444,147.1867388888889
386,2,45.1786301,89.92407399999999,40.5120318,68.17170899999999,97.8446163,63.606876299999996,146.95013
386,3,44.581407727272726,89.51711181818182,39.74246254545454,66.30022090909091,93.8073879090909,70.90833845454546,145.58745000000002
386,4,42.957898166666666,90.8737625,39.277384000000005,64.57913625,89.38074225000001,67.44686408333332,144.86686916666667
386,5,41.59449676923077,92.30534046153846,39.12375953846154,63.52825230769231,86.12514438461538,64.83464453846153,144.51951000000003
386,6,41.09553085714286,93.34032757142857,39.01090342857143,62.52634285714286,83.25166264285714,63.274661357142854,143.1059842857143
386,7,42.11045626666667,94.30151506666667,38.5610608,61.150499133333334,80.1880122,63.20237086666667,143.22369866666668
386,8,39.799801200000005,95.42803106666666,37.08385320000001,56.786778600000005,75.42876773333333,62.09269953333333,142.27480333333332
386,9,37.314237533333326,96.9984464,35.69183326666666,52.605337266666666,70.05450466666666,55.29461619999999,140.45538866666666
386,10,35.609608933333334,97.83770906666665,35.07123026666667,50.787730333333336,64.96941840000001,56.30452153333333,138.619656
386,11,33.97976966666667,98.36576273333334,34.9293434,49.21515566666667,60.075132333333336,62.30128920000001,136.72741600000003
386,12,32.807799333333335,94.66511919999999,34.23404553333333,48.94933966666667,55.5580846,63.117572333333335,134.011401
386,13,32.05160633333334,95.5930416,33.504206466666666,47.764970266666666,50.88844753333333,67.3389828,130.76522740000001
386,14,30.510116666666665,97.74123293333334,33.20954866666667,47.38334006666666,47.65484253333334,70.56812013333334,128.76825246666667
386,15,28.933299533333333,100.9054756,33.0257504,46.88259106666666,44.96566533333334,67.82335146666667,126.8241378
386,16,30.613956866666665,102.79489826666668,32.04134353333333,45.8203604,42.93266093333333,69.8278514,125.9625518
386,17,29.44799226666667,106.38227493333333,31.612394733333335,45.58842906666667,40.93420693333334,64.27881146666667,123.56899179999999
386,18,28.1000096,108.84028866666668,31.281003733333332,45.15935306666667,39.777362866666664,59.220103466666664,123.02893046666667
386,19,27.833451866666667,109.702416,30.594741333333335,45.0387316,39.56920913333333,65.6049364,121.6526428
386,20,27.5860464,110.82498893333333,29.946811399999998,44.29174033333333,38.911375799999995,70.62483373333333,121.2094548
386,21,27.0872886,107.6944374,29.728347466666666,44.098119000000004,38.20175246666667,76.36485573333333,120.11694680000001
386,22,25.431244133333333,107.10327473333334,29.470382333333337,44.046193333333335,38.36810453333333,81.4964508,119.34533746666666
386,23,26.06091233333333,106.16813739999999,29.333593600000004,43.960890133333336,38.16795233333334,84.10066413333334,119.30176546666667
386,24,26.549904533333333,105.8572734,29.326165999999997,44.2723856,38.6469354,91.15057146666668,120.36502346666667
386,25,27.509912133333334,104.47966206666666,29.294011,44.590227600000006,38.904740999999994,92.22794346666666,121.26418213333334
386,26,28.32595366666667,104.62843506666667,29.025797333333333,44.609440666666664,39.45182246666666,88.10592386666667,122.32656279999999
386,27,29.237156333333335,108.09049526666666,29.21158253333333,44.325796999999994,39.569151133333335,90.60362453333333,124.36109513333334
386,28,30.137386466666666,107.91021086666666,29.249506466666666,44.37987693333333,40.156793799999996,90.0819048,126.4840614
386,29,31.668892800000002,105.86624646666665,29.22390246666667,44.395662466666664,40.70342746666666,95.29445413333333,128.28007166666666
386,30,32.7217178,103.5860254,29.1370816,44.547648333333335,41.26275546666667,101.93865746666665,129.9636483333333
386,31,32.38315813333334,99.86004673333333,29.279496666666663,45.007978800000004,42.3985968,107.305741,131.512167
386,32,33.3512788,95.31651273333334,29.382278666666664,45.43923413333333,44.59202346666667,114.1875176,134.35954566666666
386,33,35.57827253333333,93.945801,29.571693133333333,46.1268908,47.50826993333333,113.57907759999999,136.43029433333334
386,34,37.73789766666667,91.79808633333332,29.737590533333332,46.40839526666666,49.660795666666665,113.40562426666666,138.13061133333335
386,35,39.508247600000004,88.02593766666665,29.949703,47.26935566666667,52.748901000000004,113.14782893333334,139.30212666666665
386,36,41.01231246666667,90.99314253333334,29.851604666666667,47.72526833333333,56.77166766666666,107.75272120000001,142.49574866666666
386,37,40.612303133333334,90.8620432,30.535556999999997,49.16130173333333,61.75503886666666,100.68224166666667,144.14415866666664
386,38,40.90348133333334,91.32243186666668,30.935789466666666,51.1381188,67.64778086666666,94.90026659999998,144.92734733333333
386,39,43.38771546666667,90.18337253333334,31.435649866666665,53.120756,72.7228242,95.24795526666666,146.084644
386,40,44.21418133333334,90.6005932,31.770090533333335,55.47587373333333,77.16514286666666,89.9640784,147.02666200000002
386,41,46.0285662,91.20050986666666,31.920777933333337,58.05719366666666,81.8737768,96.93096906666666,148.711606
386,42,47.4796486,92.6258212,32.36259140000001,62.140966000000006,87.16597346666666,99.32425113333333,149.57077933333332
386,43,49.6390466,93.35653053333333,32.8873992,67.6601844,93.40554613333333,103.73296713333333,150.70994199999998
386,44,50.7146498,95.57163693333334,33.00173133333333,73.17286173333333,99.37581013333333,104.68065846666667,151.96303133333333
386,45,51.86952526666667,97.54211066666667,33.287847400000004,79.5162944,104.87088833333334,106.21732113333334,153.56579866666667
386,46,52.72883026666667,100.70180933333334,32.819569933333334,85.2009604,110.22068566666667,108.65614313333334,154.62086333333335
386,47,53.92744353333333,105.04657533333332,32.2026168,90.29881573333334,114.94264700000001,110.57832179999998,154.47953933333335
386,48,53.75149486666667,106.040676,31.6850862,95.12052999999999,118.83572699999999,116.5663998,154.306584
386,49,54.002935533333336,107.81984800000001,32.829239533333336,100.77762266666667,122.49406073333334,118.2825138,154.997406
