vid_id,frame_order,right_elbow_right_shoulder_right_hip,left_elbow_left_shoulder_left_hip,right_knee_mid_hip_left_knee,right_hip_right_knee_right_ankle,left_hip_left_knee_left_ankle,right_wrist_right_elbow_right_shoulder,left_wrist_left_elbow_left_shoulder
0,54,138.36555,141.24077,49.724827,123.17819,120.234535,146.6175,143.459
0,55,148.89413,154.10133,49.84221,127.90267,125.35373,146.66983,147.46935
0,56,150.05768,152.63625,50.78944,119.16099,113.87695,137.53656,144.9383
0,57,153.02188,155.65405,51.863953,125.82183,120.02444,129.42303,136.98766
0,58,149.09207,150.52132,52.845264,122.18079,114.4319,135.10736,143.98177
0,59,146.54568,146.32028,53.233143,124.29861,113.90174,142.77728,146.71797
0,60,138.12961,139.9001,50.8038,124.961914,120.88572,143.47575,146.28197
0,61,124.34105,123.54907,48.852936,124.58826,125.07751,146.00908,132.87817
0,62,119.02483,112.27512,45.658363,119.988205,118.144005,136.52113,124.33965
0,63,103.68732,95.74449,43.670883,122.673935,122.47359,126.046394,117.84779
0,64,91.509056,76.21738,41.6861,120.7137,121.75866,119.91144,107.75014
0,65,72.04642,62.906803,34.894863,127.39045,123.43143,110.382614,103.79105
0,66,57.705982,51.294163,28.577982,128.0642,122.85933,108.88274,101.2712
0,67,42.883926,48.311058,26.013454,122.47837,115.71422,96.05912,103.44993
0,68,30.760637,29.572044,22.252613,123.33802,118.699776,91.162895,92.50988
0,69,23.930782,25.394022,21.570534,124.989494,121.05396,93.10514,98.77665
0,70,18.28244,11.567286,17.274006,120.94715,120.592285,101.97743,97.202385
0,71,17.505964,9.059222,16.09823,114.6498,111.312294,113.08812,104.935974
0,72,16.645588,6.4724474,16.628828,113.25909,109.75167,112.85305,103.584496
0,73,19.470318,9.06113,16.878643,115.03519,113.52688,114.37121,105.357025
0,74,21.867043,11.910704,17.433409,118.00471,122.20623,112.35058,96.37874
0,75,23.27877,35.467762,16.316462,121.8409,122.85742,100.36931,102.75422
0,76,27.121607,27.28351,18.662676,123.35378,127.14145,105.44335,99.15182
0,77,31.917479,50.08195,20.557161,127.095665,124.47318,95.13667,106.54846
0,78,46.599888,47.083843,23.987825,133.21776,129.06253,98.29894,95.14053
0,79,54.368996,60.40944,27.154776,127.95859,121.68848,103.05652,104.37235
0,80,72.88907,64.05359,31.825811,123.483185,121.87923,111.670906,103.14124
0,81,81.11727,79.35285,36.308052,136.01962,135.20375,113.72763,111.78701
0,82,89.95716,92.64145,40.02469,123.36653,119.59895,114.766655,113.056335
0,83,106.72725,108.84199,42.71602,116.87207,115.27136,125.641556,120.72786
0,84,120.160645,120.97584,46.238,125.59635,122.77356,137.69472,130.23758
0,85,128.78023,132.0894,47.439426,128.26747,126.61323,141.69469,139.13454
0,86,144.28403,144.37418,48.718166,127.18271,128.73444,149.24129,144.98308
0,87,150.39699,154.37216,49.618084,121.81043,120.283806,147.93417,148.7476
0,88,146.5374,150.01782,49.97054,120.40445,116.56762,135.87288,143.96616
0,89,149.1466,151.21513,51.871376,113.770035,116.96506,128.61847,140.87166
0,90,148.52795,148.6815,51.66021,117.110664,113.627525,136.35043,146.37328
0,91,147.44614,149.64102,51.47355,121.42448,119.11338,143.35109,148.7849
0,92,141.35916,145.37462,51.470627,123.22819,117.740326,143.64865,151.69199
0,93,128.40506,128.08842,50.418293,125.98468,128.40675,146.53503,135.51077
0,94,118.28042,112.20206,46.76439,125.18083,121.99034,136.47495,123.99794
0,95,96.4994,100.581276,43.466988,127.5092,126.51403,118.21683,123.574646
0,96,85.91679,78.75934,39.496906,128.66373,128.17722,116.61594,110.485886
0,97,78.432205,67.75429,34.882965,121.10594,122.33392,116.08353,108.64392
0,98,59.591137,51.641964,29.494974,130.56105,127.985565,107.31816,99.596634
0,99,44.701912,68.867424,24.676908,123.80724,114.79849,99.06902,123.63596
0,100,31.272242,43.029858,21.811796,121.92265,114.51393,90.78694,101.57532
0,101,25.406378,27.456696,19.84936,123.830055,119.4658,95.931244,99.38236
0,102,24.5991,20.706718,16.377277,117.98843,119.034225,107.14222,102.36672
0,103,18.121134,12.574775,14.818809,116.71608,118.78186,112.87061,107.446724
0,104,20.072346,11.266434,17.127724,117.56538,117.28049,117.94392,107.72898
0,105,19.378645,9.757697,15.930172,118.00681,117.61176,114.367134,103.2654
0,106,21.477919,19.028744,15.943046,121.54441,125.96685,107.62596,97.59487
0,107,26.593153,33.661556,17.15817,120.80305,124.22769,105.88915,103.80246
0,108,26.999613,28.035742,18.169537,126.03242,128.45993,97.8779,96.7715
0,109,35.206963,66.93366,20.040989,129.93042,124.86287,97.842926,119.17783
0,110,47.07375,42.243435,22.997934,131.17155,124.55367,97.78279,92.21638
0,111,58.187572,54.59513,27.020115,132.4076,125.63172,105.62361,96.980896
0,112,75.3827,64.91194,30.933214,127.683395,123.67475,114.37167,106.15291
0,113,81.55639,78.97816,35.961273,132.00047,130.41298,113.633804,110.55531
0,114,88.00047,92.46079,40.14837,120.5429,118.114044,111.92817,112.159515
0,115,104.45448,111.98416,42.82401,120.943054,116.80172,121.89614,122.46329
0,116,117.727974,123.15448,46.762405,126.683556,122.47291,133.50873,130.7517
0,117,129.69006,135.14838,47.90755,128.53935,125.77647,143.35886,142.22028
0,118,141.51283,144.53185,50.733185,123.92277,121.64618,146.52956,145.46193
0,119,147.63641,153.2863,52.083527,120.79041,115.522194,145.44614,149.2218
0,120,145.54364,149.37386,53.147915,120.623726,106.42522,137.22432,145.34532
0,121,144.53375,143.38795,52.79196,119.28233,109.181564,131.43845,144.00179
0,122,145.44653,147.44998,51.95324,117.038895,117.39649,137.2574,142.52858
0,123,144.94505,146.88197,53.283024,125.50595,118.82556,141.60004,144.7946
0,124,140.08017,139.23271,51.81988,126.9987,128.96672,142.57027,142.80191
0,125,125.61852,122.023506,50.294285,125.493546,127.64688,143.24721,130.10759
0,126,116.38945,110.09775,46.067078,125.5715,122.347015,134.82947,123.94729
0,127,98.70639,91.85658,42.750427,122.56733,121.28456,120.47519,114.963936
0,128,84.44211,75.14689,40.70124,128.17473,127.8772,116.80531,107.031654
0,129,78.61746,62.36314,34.944843,128.7936,124.88801,118.65153,104.160355
0,130,57.401318,60.903755,29.07663,137.60869,133.35797,106.847496,110.162
0,131,44.426704,68.81238,27.221767,130.4321,121.47223,101.80546,121.32295
0,132,30.950373,34.830322,24.800014,122.048904,115.0347,92.84701,97.31956
0,133,25.65493,28.66288,20.779661,124.64815,120.70185,98.86028,101.526535
0,134,23.231007,18.512348,17.477036,119.99577,117.21167,105.92694,100.16235
0,135,16.331358,5.084305,16.299946,110.47213,108.90508,111.43502,101.85125
0,136,17.765406,6.749041,16.043703,111.36835,107.58188,114.314476,106.71166
0,137,16.67977,6.096768,16.602352,112.219795,110.60178,114.30063,103.18054
0,138,21.076954,12.739423,16.508917,116.900406,118.26482,108.25771,96.78239
0,139,22.124712,28.964813,17.050043,122.02845,121.92595,103.662674,99.8733
0,140,30.814093,45.103287,20.532318,121.92319,132.99042,99.00789,108.07495
0,141,36.93003,53.07705,22.779785,131.63646,125.91672,98.733475,109.02636
0,142,51.4,44.670643,24.59614,130.39813,124.69723,100.14864,93.6495
0,143,61.85382,62.90302,27.627878,131.15329,123.71502,109.005516,107.37036
0,144,75.127754,69.47206,31.673088,136.1778,127.96265,113.49449,108.93856
0,145,83.24753,75.78012,37.509434,126.17681,122.31617,111.82499,106.109055
0,146,95.76782,98.9424,40.681675,125.78894,122.82447,117.892746,117.90543
0,147,114.041016,115.48871,43.578136,117.26754,121.02917,129.92891,126.06419
0,148,123.05925,127.571495,45.628178,130.95924,128.26785,137.05731,131.227
0,149,134.0852,134.70335,47.144913,124.76005,126.27789,144.01268,136.80392
0,150,148.0268,150.04527,47.28849,121.70201,121.77325,148.52374,148.11931
0,151,152.06332,155.8575,48.507713,123.58934,115.12786,143.25693,149.297
0,152,147.76332,148.39104,47.333992,121.419846,118.92187,135.4693,144.12419
0,153,146.15753,144.97664,48.220997,120.066986,116.05455,135.81468,145.81456
0,154,151.92097,154.28828,49.249832,126.76713,119.89098,138.89531,143.6695
0,155,147.17188,149.90323,47.73952,123.536194,120.53853,144.2096,147.12044
0,156,132.61581,132.09273,46.879272,124.27701,123.84371,144.43355,134.418
0,157,124.70286,121.517555,45.61594,129.28964,132.20917,138.3253,129.53368
0,158,113.17277,107.17124,41.09917,127.68707,127.261826,130.94676,121.01228
0,159,92.60584,85.87599,38.847725,123.00271,121.386185,115.2396,113.621216
0,160,82.34649,74.441414,34.790474,130.25836,128.32417,114.81442,110.810104
0,161,74.16479,62.071404,28.58514,127.013374,130.53668,115.68572,106.219376
0,162,52.281467,49.668015,25.938877,128.72365,119.30429,102.71019,98.499725
0,163,43.351894,72.12866,22.734697,135.06657,128.52238,103.01221,127.486115
0,164,30.67322,30.982866,20.778805,124.83293,122.92829,90.226395,96.99622
0,165,28.944073,29.363535,21.065954,123.17486,130.16185,102.65843,101.54648
0,166,22.47392,24.102768,17.88677,117.27466,121.295395,109.37432,101.20478
0,167,19.597813,16.268232,16.403517,114.89447,114.506134,111.18832,106.5425
0,168,21.782099,18.470366,16.811905,111.0046,111.4812,112.87391,109.1175
0,169,24.606493,19.210188,18.250397,116.976326,117.64169,113.010666,109.18863
0,170,25.93965,22.319199,17.665106,118.5594,122.66811,111.73662,98.26185
0,171,32.98794,54.975327,18.50728,119.90865,118.127266,104.18894,115.773384
0,172,32.446293,51.25784,20.234964,126.41489,125.52163,95.07541,111.55489
0,173,46.51753,57.204636,22.824585,132.11607,122.99657,99.06542,106.7655
0,174,57.72701,49.630577,25.919657,128.40642,119.04301,104.43986,96.82186
0,175,72.69389,62.013824,29.468632,124.935,123.30989,112.058395,101.301445
0,176,76.26612,74.067,34.831493,127.98802,117.6248,108.07441,105.89208
0,177,96.119606,90.591515,39.336742,127.76568,120.54067,119.39708,109.34765
0,178,112.39157,111.181244,42.459335,114.782074,113.67011,130.56688,123.51862
0,179,126.270996,123.36814,46.075787,121.27962,122.034096,142.02747,131.70227
0,180,139.97865,137.30298,46.772133,128.40701,126.767784,149.00653,140.69992
0,181,150.91762,152.22284,48.28026,124.773674,123.21961,153.71533,149.96512
0,182,155.21,159.87694,49.658157,122.87231,117.95556,151.21664,151.85681
0,183,159.50836,159.38647,51.059574,125.12608,118.32478,140.97491,149.41328
0,184,155.7868,154.72488,48.094875,128.39061,123.19852,135.8863,144.55461
0,185,157.40623,158.59947,49.05684,125.32744,116.888985,135.1298,144.76842
0,186,153.84296,153.82289,49.822582,124.87088,120.8662,146.35487,150.65244
0,187,146.20253,148.97563,49.539536,121.76552,119.87932,149.30797,146.70532
0,188,130.2604,133.11304,49.090973,128.18945,131.19785,150.26997,136.0728
0,189,122.85053,119.49534,46.911034,125.93049,125.40683,140.03603,125.26423
0,190,107.8057,105.79827,44.547993,125.13055,119.004974,129.70425,121.457726
0,191,92.384224,81.424164,40.4047,135.71704,128.45341,122.89698,107.25404
0,192,79.95939,69.00689,34.228188,126.890526,119.83046,120.00012,103.83451
0,193,63.48659,57.14387,28.604086,131.1254,123.16859,112.87985,101.92782
0,194,46.551624,57.770966,25.238663,132.27614,130.17291,102.89916,111.66049
0,195,31.720282,45.45689,22.585646,125.290665,122.70415,95.267166,105.5172
0,196,20.757019,26.434393,19.924025,125.30937,124.76566,90.26039,100.64753
0,197,19.670492,11.68061,17.900387,117.384796,113.34368,104.26906,90.95145
0,198,17.341274,16.277689,16.267597,116.32617,114.03968,111.8943,109.20007
0,199,19.091347,15.352717,16.762966,114.485435,113.569214,114.87759,110.39744
0,200,14.671468,8.390657,15.75149,114.78475,113.830795,113.5403,104.80065
0,201,18.982729,11.715139,17.071123,116.01145,118.58512,108.37303,96.21109
0,202,24.311121,34.1567,17.216337,119.884186,122.46247,101.04766,103.303955
0,203,28.357973,33.33418,19.57956,130.39577,131.34538,97.74106,98.831406
0,204,40.351616,64.22997,22.681467,130.60199,124.27274,99.83229,116.41057
0,205,50.35319,45.17502,24.963396,129.95132,121.899086,100.812775,90.01397
0,206,73.402916,59.397343,28.07636,131.62082,124.7771,115.76292,101.11078
0,207,83.239136,74.95771,33.956024,123.86443,119.73739,119.95568,109.530655
0,208,90.98465,88.599945,38.76677,124.538,121.06854,116.595764,109.79157
0,209,104.8547,109.29764,40.860462,120.78136,120.9302,124.526634,123.92114
0,210,125.12918,123.268814,44.585445,118.7988,118.80914,140.04362,133.37367
0,211,133.33229,135.55078,45.505836,133.32225,130.48785,144.26538,141.78394
0,212,145.98965,144.10034,46.642498,130.3234,131.33153,151.85124,144.76904
0,213,155.72339,157.70836,47.686657,125.178375,121.27533,153.45325,152.70145
0,214,151.51472,156.4084,47.469006,119.39075,116.57121,141.04236,148.08401
0,215,152.64445,154.49362,46.872715,120.469666,121.094864,135.41727,144.7404
0,216,149.12918,150.7189,47.969326,124.99863,120.0932,140.0092,147.80603
0,217,152.17657,156.78854,50.560432,127.19282,116.59556,145.9155,149.58446
0,218,144.40948,147.1408,48.08924,126.33923,123.65929,145.19402,146.57602
0,219,127.136314,127.919,46.262306,127.29245,126.93451,141.91647,133.03986
0,220,120.65559,112.71798,46.535954,127.15344,131.11378,136.91292,121.013504
0,221,99.42083,101.530594,42.65651,133.79726,130.78896,123.120834,119.98243
0,222,85.23736,74.02023,38.667423,127.46009,123.525276,118.62542,105.72845
0,223,72.74481,64.62591,33.118496,123.68865,117.48736,113.39309,105.48364
0,224,50.940784,50.50726,29.042072,129.65933,122.722786,101.49027,100.841675
0,225,42.5445,57.130035,24.535269,125.57349,121.59993,101.41938,114.2524
0,226,31.386429,32.007732,22.502573,118.28478,113.640884,93.06142,97.227585
0,227,23.696093,22.749397,19.17967,125.334335,126.051056,96.16358,96.89661
0,228,16.727169,10.96582,17.748913,119.87977,124.25082,107.67158,94.48142
0,229,21.4374,18.333332,16.452868,124.155334,121.333824,113.39148,109.18858
0,230,16.702328,10.507566,16.647509,112.10425,112.53318,115.46033,110.0854
0,231,19.165943,14.775631,16.605925,117.97649,114.26751,112.73555,109.49017
0,232,20.546354,17.257149,16.1125,116.167725,114.2801,107.00501,102.93631
0,233,23.161678,27.574446,17.614346,126.5929,129.82121,99.870094,101.12027
0,234,28.868818,30.183308,20.986773,121.12471,128.11562,93.47915,97.91199
0,235,37.68419,45.338627,22.820429,129.4723,123.81108,96.71782,98.85085
0,236,46.282963,57.222397,24.832228,131.0053,127.98686,98.653336,105.85764
0,237,67.12612,63.594673,28.99548,127.58432,117.709305,112.40049,103.312904
0,238,78.361786,67.7444,33.152615,136.70686,129.63568,114.66937,102.416046
0,239,87.720924,85.05748,39.00263,127.21961,126.583015,112.18866,111.18743
0,240,103.89751,102.44371,41.50908,118.7866,114.73379,123.76973,117.91369
0,241,120.1795,116.04022,44.73248,119.89324,116.423904,135.4547,125.487915
0,242,129.09256,127.70095,46.346596,127.13507,125.828865,140.90009,132.49701
0,243,138.98064,139.03119,46.84973,125.3721,128.14827,149.07558,137.90073
0,244,151.07315,153.99207,46.527897,124.83072,123.89322,150.13872,148.69208
0,245,152.87299,156.7612,45.751057,127.244125,128.04211,141.82242,148.08685
0,246,152.77379,153.69594,44.92298,129.13486,128.37465,131.67897,142.03929
0,247,152.85432,152.60695,45.86381,131.26685,129.40063,133.35933,146.47815
0,248,154.0036,156.8241,46.52323,131.32603,130.54384,143.80254,148.33766
0,249,142.91211,148.97021,47.20823,122.52823,123.25797,147.87958,145.75822
0,250,133.94073,130.87859,46.39708,126.248375,126.2258,148.90147,134.07121
0,251,125.511086,121.323524,45.129875,119.965775,125.431046,142.31897,130.38571
0,252,109.458046,105.592384,42.3209,121.156715,118.79395,130.57295,121.2872
0,253,93.41717,85.24453,40.021687,124.37167,127.72975,118.429276,110.99658
0,254,85.29177,72.5078,35.543034,127.495636,130.24168,123.84812,110.40358
0,255,73.619804,59.269604,30.200527,140.5254,141.56221,118.93737,101.38567
0,256,50.99949,57.82519,24.598724,134.04648,125.87725,104.01873,107.32246
0,257,34.380314,42.364044,22.021019,130.11887,128.90341,96.51463,100.02364
0,258,26.017311,24.711994,19.65787,124.67281,117.59425,92.89108,94.234886
0,259,18.53199,12.758118,17.710909,121.7565,116.6942,102.06001,91.60562
0,260,13.616527,8.760445,17.981928,111.155304,108.17064,109.81229,93.6359
0,261,16.110136,8.850662,16.749626,110.30729,106.14254,111.00877,102.994705
0,262,14.6186,6.6227045,17.930994,110.219025,107.90803,114.60038,100.155754
0,263,25.046469,16.34192,16.375328,110.83024,109.895935,115.17907,102.48735
0,264,25.899656,27.824484,17.087439,124.408936,119.96843,100.71345,98.88645
1,0,114.651375,128.61383,101.59557,91.14105,67.649864,123.12182,147.3701
1,1,108.82793,138.11134,112.36519,104.2356,67.70858,109.27681,144.45168
1,2,132.52693,143.11562,111.52289,99.92235,83.57353,135.55602,140.97762
1,3,141.1664,140.96684,117.33551,63.764423,142.20935,146.03369,134.86284
1,4,142.45815,145.89267,118.418564,51.882717,133.81168,145.38629,132.85414
1,5,138.61873,146.90178,110.96664,48.946236,125.022575,137.55333,133.2681
1,6,150.26414,147.39151,120.43496,55.58576,136.82645,144.37251,132.9375
1,7,154.78218,155.97282,113.3293,48.88226,127.348976,149.95868,140.43788
1,8,155.49248,158.78452,107.29218,59.882957,113.78633,151.6336,148.13338
1,9,150.90936,155.09439,105.53019,77.52923,89.43598,152.27954,150.2821
1,10,145.88211,147.99437,115.28244,106.66121,75.169975,152.43073,149.08597
1,11,137.37506,143.55392,111.8988,113.06719,69.667595,148.30704,146.53914
1,12,118.11641,127.23585,89.2732,85.11892,67.16897,118.01974,139.14603
1,13,108.713806,113.86379,103.61869,115.24048,88.13912,105.48262,141.49503
1,14,108.89589,111.13295,92.89028,111.70263,96.329475,121.84994,138.35983
1,15,100.808464,121.02982,87.26929,103.29136,95.43754,109.55227,149.01761
1,16,97.07548,109.49458,62.998978,86.98625,88.463165,146.7351,165.34793
1,17,112.8682,133.01102,57.03837,94.78176,88.11862,135.00983,156.88992
1,18,90.049614,97.72751,59.712933,97.98099,93.93355,150.7933,163.27705
1,19,85.34167,97.91446,49.580914,81.80231,63.349064,155.22215,165.51924
1,20,112.29462,123.38886,41.615177,83.02741,68.6102,155.00693,162.50154
1,21,98.75561,132.8144,46.05659,79.71692,72.720146,128.80667,159.65337
1,22,92.907524,139.38142,63.879704,87.634415,56.199768,124.43231,166.01755
1,23,113.629875,133.79425,79.77822,99.27241,36.757744,143.53827,158.70894
1,24,115.826385,132.82092,84.21506,114.826965,65.75939,144.19537,157.1285
1,25,81.704475,126.80473,28.939274,148.02634,145.66873,110.00237,149.01064
1,26,23.30248,39.20343,32.106678,151.28363,150.87064,55.47497,70.31268
1,27,33.487415,57.449566,53.809418,142.23305,137.33128,64.44246,87.54423
1,28,24.979147,86.54154,54.03793,43.50132,45.975967,59.029736,116.02251
1,29,23.154463,77.463356,98.329956,81.07306,65.82815,56.082043,104.87509
1,30,42.112804,66.38395,42.218525,153.0391,150.07352,70.04139,91.35867
1,31,21.00107,32.426777,19.853231,160.49141,162.07997,54.97794,60.085922
1,32,18.966806,29.754492,20.175549,146.25616,158.83868,49.76969,53.801903
1,33,22.382853,27.62594,23.051903,134.01648,144.25746,57.381863,55.413414
1,34,24.858587,35.39478,40.7101,109.43304,112.50463,55.862244,58.14081
1,35,46.758453,67.35439,37.72995,75.683,72.52995,123.7903,161.65517
1,36,44.82326,47.342934,40.456566,75.7572,80.835724,136.66756,164.50471
1,37,71.06824,95.72998,54.50789,84.86486,80.595795,143.24838,162.98285
1,38,92.93583,115.47568,58.752075,83.77921,77.22949,140.36774,162.25255
1,39,85.889885,125.04902,65.47303,78.59437,69.80632,118.36747,161.62727
1,40,102.10959,135.38316,70.89146,73.76778,58.82864,125.707436,158.11636
1,41,85.47022,134.22656,90.322174,99.0929,84.03926,104.86971,158.67519
1,42,110.76569,144.42511,97.21267,105.7496,78.55945,125.21315,157.26367
1,43,104.811745,139.31833,99.80196,86.74239,73.94371,117.401794,150.18706
1,44,127.24136,133.68552,111.74491,103.12442,64.777306,133.28925,137.7326
1,45,130.54213,137.81892,112.491165,128.47481,99.549835,136.83911,139.99641
1,46,136.52802,134.19208,105.80813,91.46454,123.72085,140.7784,135.64119
1,47,155.66019,147.51692,122.98318,42.75726,141.93413,156.89528,143.34439
1,48,146.4096,144.2732,116.76776,50.91957,134.75594,145.53195,139.15186
1,49,146.57117,151.9752,121.16352,42.093994,140.89886,145.44092,138.66496
1,50,158.94923,155.7703,121.058105,35.614616,139.14885,158.93272,149.13379
1,51,153.98235,147.53465,109.794014,51.70768,118.1416,153.23007,147.10645
1,52,149.8419,147.85594,110.45879,120.3249,90.81502,151.0355,147.35529
1,53,148.93991,143.43813,108.29677,108.26805,88.88124,151.41241,138.45396
1,54,140.39067,140.32874,113.05706,106.363884,61.378235,149.18858,141.06187
1,55,122.643936,124.31843,103.45008,100.293465,69.610695,129.45096,136.34773
1,56,111.69524,112.695946,99.10084,97.504875,78.24603,112.19798,135.67445
1,57,103.06387,117.546524,98.507614,106.342735,90.05214,108.49566,132.32181
1,58,100.06961,118.93618,89.7597,114.54661,104.353,111.00495,143.81096
1,59,99.39512,118.28915,66.43694,77.560104,76.07961,120.28697,158.547
1,60,92.14757,120.28023,55.955563,84.559685,83.05172,111.181175,137.25032
1,61,80.999626,124.80174,59.315113,102.05179,77.942345,101.26802,143.94899
1,62,97.46922,103.30951,45.777237,89.31504,89.773476,154.03517,161.33147
1,63,93.98056,103.71672,44.16974,93.19256,79.97463,149.61722,155.43277
1,64,100.94284,135.08522,47.21253,112.86768,92.67716,124.57353,155.25845
1,65,106.569786,133.89612,46.532223,84.699005,66.49733,133.27452,157.16684
1,66,125.91221,135.7274,73.15369,80.22931,34.316315,154.2629,162.60538
1,67,121.571175,126.746506,55.180897,121.333374,97.42019,151.53958,156.4487
1,68,117.26448,126.60875,40.48571,154.53224,138.32156,144.29518,152.01816
1,69,44.72717,116.616936,82.34339,156.37265,124.7946,74.71332,144.03957
1,70,29.323072,96.513535,97.09224,101.64412,85.205795,62.01766,128.94684
1,71,32.321392,70.44979,31.88119,154.39682,155.33194,61.626965,98.88711
1,72,28.71762,64.87248,37.69136,155.8941,150.80873,57.784245,89.90038
1,73,26.074095,42.942688,19.021412,162.09515,163.316,55.724815,68.828575
1,74,24.801138,31.637407,18.394531,150.7933,156.65355,56.954144,54.00235
1,75,20.10781,35.587406,30.880922,88.342705,125.05327,51.399055,59.781746
1,76,23.227396,26.033453,33.5327,94.19411,99.56116,59.061188,50.402733
1,77,49.471325,96.01567,57.64014,99.42557,86.004074,103.83889,158.75105
1,78,48.10099,56.583733,33.392593,57.37177,71.47374,149.24773,161.32285
1,79,46.8324,59.599354,51.504112,80.56877,81.79664,144.38326,165.78073
1,80,78.29944,99.65482,61.659695,85.46162,75.2847,139.97964,164.99278
1,81,87.781685,106.91305,62.978943,87.12989,74.92641,144.23991,164.40366
1,82,96.10883,112.01876,53.059113,57.824093,71.17645,143.21542,164.99307
1,83,108.31854,129.93959,97.29497,95.51474,72.57281,130.67517,160.23402
1,84,109.770164,134.15765,85.44175,76.37861,68.57315,125.76162,155.85052
1,85,101.37921,133.36917,87.74917,71.63931,56.81385,107.643394,155.54645
1,86,106.40246,138.31047,105.9693,88.02315,67.195694,109.786514,144.76707
